1	default	pin_out_1	pin_in_1
8	30	28	
8	29	28	
8	28	28	
8	27	28	
8	26	28	
8	25	28	
8	24	28	
8	23	28	
8	22	28	
8	21	28	
8	20	28	
8	19	28	
8	18	28	
8	17	28	
8	16	28	
8	15	28	
8	14	28	
8	13	28	
8	12	28	
8	11	28	
8	10	28	
8	9	28	
8	8	28	
8	7	28	
8	6	28	
9	6	28	
0
29	1w2s	pin_out_29	pin_in_29
9	64	94	
9	64	93	
9	64	92	
9	64	91	
9	64	90	
9	64	89	
9	64	88	
9	64	87	
9	64	86	
9	64	85	
9	64	84	
9	64	83	
9	64	82	
9	64	81	
9	64	80	
9	64	79	
9	64	78	
9	64	77	
9	64	76	
9	64	75	
9	64	74	
9	64	73	
9	64	72	
9	64	71	
9	64	70	
9	64	69	
9	64	68	
9	64	67	
9	64	66	
9	64	65	
9	64	64	
9	64	63	
9	64	62	
9	64	61	
9	64	60	
9	64	59	
9	64	58	
9	64	57	
9	64	56	
9	64	55	
9	64	54	
9	64	53	
9	64	52	
9	64	51	
9	64	50	
9	64	49	
9	64	48	
9	64	47	
9	64	46	
9	64	45	
9	64	44	
9	64	43	
9	64	42	
9	64	41	
9	64	40	
9	64	39	
9	64	38	
9	64	37	
9	64	36	
9	64	35	
9	64	34	
9	64	33	
9	64	32	
9	64	31	
9	64	30	
9	64	29	
9	64	28	
9	64	27	
9	64	26	
9	64	25	
9	64	24	
9	64	23	
9	64	22	
9	64	21	
9	64	20	
9	64	19	
9	64	18	
9	64	17	
9	64	16	
9	64	15	
9	64	14	
9	64	13	
9	64	12	
9	64	11	
9	64	10	
9	64	9	
9	64	8	
9	64	7	
9	64	6	
9	64	5	
9	64	4	
9	64	3	
9	64	2	
9	64	1	
9	64	0	
8	64	0	
8	63	0	
8	62	0	
8	61	0	
8	60	0	
8	59	0	
8	58	0	
8	57	0	
8	56	0	
8	55	0	
8	54	0	
8	53	0	
0
30	default	pin_out_30	pin_in_30
9	39	42	
8	39	42	
8	40	42	
8	41	42	
8	42	42	
8	43	42	
8	44	42	
8	45	42	
8	46	42	
8	47	42	
8	48	42	
8	49	42	
8	50	42	
8	51	42	
8	52	42	
8	53	42	
8	54	42	
8	55	42	
8	56	42	
8	57	42	
8	58	42	
8	59	42	
8	60	42	
8	61	42	
8	62	42	
8	63	42	
8	64	42	
8	65	42	
8	66	42	
8	67	42	
8	68	42	
8	69	42	
8	70	42	
8	71	42	
8	72	42	
8	73	42	
8	74	42	
8	75	42	
8	76	42	
8	77	42	
8	78	42	
8	79	42	
8	80	42	
8	81	42	
8	82	42	
8	83	42	
8	84	42	
8	85	42	
8	86	42	
8	87	42	
8	88	42	
7	88	42	
7	88	43	
7	88	44	
7	88	45	
7	88	46	
7	88	47	
0
31	1w2s_shield	pin_out_31	pin_in_31
11	62	9	
11	62	8	
11	62	7	
10	62	7	
10	61	7	
10	60	7	
10	59	7	
10	58	7	
10	57	7	
10	56	7	
10	55	7	
11	55	7	
0
32	default	pin_out_32	pin_in_32
8	51	56	
8	52	56	
8	53	56	
8	54	56	
8	55	56	
8	56	56	
8	57	56	
8	58	56	
8	59	56	
8	60	56	
7	60	56	
7	60	55	
7	60	54	
7	60	53	
8	60	53	
0
33	default	pin_out_33	pin_in_33
8	17	27	
8	18	27	
8	19	27	
8	20	27	
8	21	27	
8	22	27	
8	23	27	
8	24	27	
8	25	27	
8	26	27	
8	27	27	
8	28	27	
8	29	27	
8	30	27	
8	31	27	
8	32	27	
8	33	27	
8	34	27	
8	35	27	
8	36	27	
8	37	27	
8	38	27	
8	39	27	
8	40	27	
8	41	27	
8	42	27	
8	43	27	
8	44	27	
8	45	27	
8	46	27	
8	47	27	
8	48	27	
8	49	27	
8	50	27	
8	51	27	
8	52	27	
8	53	27	
8	54	27	
8	55	27	
8	56	27	
8	57	27	
8	58	27	
8	59	27	
8	60	27	
8	61	27	
8	62	27	
8	63	27	
8	64	27	
8	65	27	
8	66	27	
8	67	27	
8	68	27	
8	69	27	
8	70	27	
8	71	27	
8	72	27	
8	73	27	
8	74	27	
8	75	27	
8	76	27	
8	77	27	
8	78	27	
8	79	27	
8	80	27	
8	81	27	
8	82	27	
8	83	27	
8	84	27	
8	85	27	
8	86	27	
8	87	27	
8	88	27	
8	89	27	
8	90	27	
8	91	27	
7	91	27	
7	91	28	
7	91	29	
7	91	30	
7	91	31	
7	91	32	
7	91	33	
7	91	34	
7	91	35	
7	91	36	
7	91	37	
7	91	38	
7	91	39	
7	91	40	
7	91	41	
7	91	42	
7	91	43	
7	91	44	
7	91	45	
7	91	46	
7	91	47	
7	91	48	
7	91	49	
7	91	50	
7	91	51	
7	91	52	
7	91	53	
7	91	54	
7	91	55	
7	91	56	
7	91	57	
7	91	58	
7	91	59	
7	91	60	
7	91	61	
7	91	62	
7	91	63	
7	91	64	
7	91	65	
7	91	66	
8	91	66	
0
34	default	pin_out_34	pin_in_34
7	23	15	
7	23	14	
7	23	13	
7	23	12	
7	23	11	
7	23	10	
7	23	9	
7	23	8	
7	23	7	
7	23	6	
6	23	6	
6	22	6	
6	21	6	
6	20	6	
6	19	6	
6	18	6	
6	17	6	
6	16	6	
6	15	6	
6	14	6	
6	13	6	
6	12	6	
6	11	6	
6	10	6	
0
35	1w2s_shield	pin_out_35	pin_in_35
11	5	22	
11	5	23	
11	5	24	
11	5	25	
11	5	26	
11	5	27	
11	5	28	
11	5	29	
11	5	30	
11	5	31	
11	5	32	
11	5	33	
11	5	34	
11	5	35	
11	5	36	
11	5	37	
11	5	38	
11	5	39	
11	5	40	
11	5	41	
11	5	42	
11	5	43	
11	5	44	
11	5	45	
11	5	46	
11	5	47	
10	5	47	
10	6	47	
10	7	47	
10	8	47	
11	8	47	
0
36	1w2s_shield	pin_out_36	pin_in_36
10	17	78	
10	18	78	
10	19	78	
10	20	78	
10	21	78	
10	22	78	
10	23	78	
10	24	78	
10	25	78	
10	26	78	
10	27	78	
10	28	78	
10	29	78	
10	30	78	
10	31	78	
10	32	78	
10	33	78	
10	34	78	
10	35	78	
10	36	78	
10	37	78	
10	38	78	
10	39	78	
10	40	78	
10	41	78	
10	42	78	
10	43	78	
10	44	78	
10	45	78	
10	46	78	
10	47	78	
10	48	78	
10	49	78	
10	50	78	
10	51	78	
10	52	78	
10	53	78	
10	54	78	
10	55	78	
10	56	78	
10	57	78	
10	58	78	
11	58	78	
11	58	77	
11	58	76	
11	58	75	
11	58	74	
11	58	73	
11	58	72	
11	58	71	
11	58	70	
11	58	69	
11	58	68	
11	58	67	
11	58	66	
11	58	65	
11	58	64	
11	58	63	
11	58	62	
11	58	61	
11	58	60	
11	58	59	
11	58	58	
11	58	57	
11	58	56	
11	58	55	
11	58	54	
11	58	53	
11	58	52	
11	58	51	
11	58	50	
11	58	49	
11	58	48	
11	58	47	
11	58	46	
11	58	45	
11	58	44	
11	58	43	
11	58	42	
11	58	41	
11	58	40	
11	58	39	
11	58	38	
11	58	37	
11	58	36	
11	58	35	
11	58	34	
11	58	33	
11	58	32	
0
37	default	pin_out_37	pin_in_37
8	44	19	
7	44	19	
7	44	20	
7	44	21	
7	44	22	
7	44	23	
7	44	24	
7	44	25	
7	44	26	
7	44	27	
7	44	28	
7	44	29	
7	44	30	
7	44	31	
7	44	32	
7	44	33	
6	44	33	
6	45	33	
6	46	33	
6	47	33	
6	48	33	
6	49	33	
6	50	33	
6	51	33	
6	52	33	
6	53	33	
6	54	33	
6	55	33	
6	56	33	
6	57	33	
6	58	33	
6	59	33	
6	60	33	
6	61	33	
6	62	33	
6	63	33	
6	64	33	
6	65	33	
6	66	33	
6	67	33	
6	68	33	
6	69	33	
6	70	33	
6	71	33	
0
38	default	pin_out_38	pin_in_38
8	28	5	
8	29	5	
8	30	5	
8	31	5	
8	32	5	
8	33	5	
8	34	5	
8	35	5	
8	36	5	
8	37	5	
8	38	5	
8	39	5	
8	40	5	
8	41	5	
8	42	5	
8	43	5	
8	44	5	
8	45	5	
8	46	5	
8	47	5	
8	48	5	
8	49	5	
8	50	5	
8	51	5	
7	51	5	
7	51	6	
7	51	7	
7	51	8	
7	51	9	
7	51	10	
7	51	11	
7	51	12	
7	51	13	
7	51	14	
7	51	15	
7	51	16	
7	51	17	
7	51	18	
7	51	19	
7	51	20	
7	51	21	
7	51	22	
7	51	23	
7	51	24	
7	51	25	
7	51	26	
7	51	27	
7	51	28	
7	51	29	
7	51	30	
7	51	31	
7	51	32	
7	51	33	
7	51	34	
7	51	35	
7	51	36	
0
39	1w2s_shield	pin_out_39	pin_in_39
11	13	18	
11	13	19	
11	13	20	
11	13	21	
11	13	22	
11	13	23	
11	13	24	
11	13	25	
10	13	25	
10	14	25	
10	15	25	
10	16	25	
10	17	25	
10	18	25	
10	19	25	
10	20	25	
10	21	25	
10	22	25	
10	23	25	
10	24	25	
10	25	25	
10	26	25	
10	27	25	
10	28	25	
10	29	25	
10	30	25	
10	31	25	
10	32	25	
10	33	25	
10	34	25	
10	35	25	
10	36	25	
10	37	25	
10	38	25	
10	39	25	
10	40	25	
10	41	25	
10	42	25	
10	43	25	
10	44	25	
10	45	25	
10	46	25	
10	47	25	
10	48	25	
10	49	25	
10	50	25	
10	51	25	
10	52	25	
10	53	25	
10	54	25	
10	55	25	
11	55	25	
0
40	1w2s_shield	pin_out_40	pin_in_40
11	30	62	
11	30	63	
11	30	64	
11	30	65	
11	30	66	
11	30	67	
11	30	68	
11	30	69	
11	30	70	
11	30	71	
11	30	72	
11	30	73	
11	30	74	
11	30	75	
11	30	76	
11	30	77	
11	30	78	
11	30	79	
11	30	80	
11	30	81	
11	30	82	
11	30	83	
11	30	84	
11	30	85	
11	30	86	
11	30	87	
11	30	88	
11	30	89	
11	30	90	
11	30	91	
11	30	92	
11	30	93	
11	30	94	
11	30	95	
11	30	96	
11	30	97	
10	30	97	
10	31	97	
10	32	97	
10	33	97	
10	34	97	
10	35	97	
10	36	97	
10	37	97	
10	38	97	
10	39	97	
10	40	97	
10	41	97	
10	42	97	
10	43	97	
11	43	97	
0
41	1w2s	pin_out_41	pin_in_41
8	50	18	
8	51	18	
8	52	18	
8	53	18	
8	54	18	
8	55	18	
8	56	18	
8	57	18	
8	58	18	
8	59	18	
8	60	18	
8	61	18	
8	62	18	
8	63	18	
8	64	18	
8	65	18	
8	66	18	
8	67	18	
8	68	18	
8	69	18	
8	70	18	
8	71	18	
8	72	18	
8	73	18	
8	74	18	
8	75	18	
8	76	18	
8	77	18	
8	78	18	
8	79	18	
8	80	18	
8	81	18	
8	82	18	
8	83	18	
8	84	18	
8	85	18	
8	86	18	
9	86	18	
9	86	17	
9	86	16	
9	86	15	
9	86	14	
9	86	13	
9	86	12	
9	86	11	
9	86	10	
9	86	9	
9	86	8	
0
42	1w2s_shield	pin_out_42	pin_in_42
11	43	60	
11	43	59	
11	43	58	
11	43	57	
11	43	56	
11	43	55	
11	43	54	
11	43	53	
11	43	52	
11	43	51	
11	43	50	
11	43	49	
11	43	48	
11	43	47	
11	43	46	
11	43	45	
11	43	44	
11	43	43	
11	43	42	
11	43	41	
11	43	40	
11	43	39	
11	43	38	
11	43	37	
11	43	36	
11	43	35	
11	43	34	
11	43	33	
11	43	32	
11	43	31	
11	43	30	
11	43	29	
11	43	28	
11	43	27	
11	43	26	
11	43	25	
11	43	24	
11	43	23	
11	43	22	
11	43	21	
11	43	20	
11	43	19	
11	43	18	
11	43	17	
11	43	16	
11	43	15	
11	43	14	
11	43	13	
10	43	13	
10	42	13	
10	41	13	
10	40	13	
10	39	13	
10	38	13	
10	37	13	
10	36	13	
10	35	13	
10	34	13	
10	33	13	
10	32	13	
10	31	13	
10	30	13	
10	29	13	
10	28	13	
10	27	13	
10	26	13	
10	25	13	
10	24	13	
10	23	13	
10	22	13	
10	21	13	
10	20	13	
10	19	13	
10	18	13	
10	17	13	
10	16	13	
10	15	13	
10	14	13	
10	13	13	
10	12	13	
10	11	13	
10	10	13	
10	9	13	
10	8	13	
10	7	13	
0
43	1w2s	pin_out_43	pin_in_43
8	66	50	
8	65	50	
8	64	50	
8	63	50	
8	62	50	
8	61	50	
8	60	50	
8	59	50	
8	58	50	
8	57	50	
8	56	50	
8	55	50	
8	54	50	
8	53	50	
8	52	50	
8	51	50	
8	50	50	
8	49	50	
8	48	50	
8	47	50	
8	46	50	
8	45	50	
8	44	50	
8	43	50	
8	42	50	
8	41	50	
8	40	50	
8	39	50	
8	38	50	
8	37	50	
8	36	50	
8	35	50	
8	34	50	
8	33	50	
8	32	50	
8	31	50	
8	30	50	
8	29	50	
8	28	50	
8	27	50	
8	26	50	
8	25	50	
8	24	50	
8	23	50	
8	22	50	
8	21	50	
8	20	50	
8	19	50	
8	18	50	
8	17	50	
8	16	50	
8	15	50	
8	14	50	
8	13	50	
8	12	50	
8	11	50	
7	11	50	
7	11	49	
7	11	48	
7	11	47	
7	11	46	
7	11	45	
8	11	45	
0
44	1w2s	pin_out_44	pin_in_44
9	23	69	
9	23	68	
9	23	67	
9	23	66	
9	23	65	
9	23	64	
9	23	63	
9	23	62	
9	23	61	
9	23	60	
9	23	59	
9	23	58	
9	23	57	
9	23	56	
9	23	55	
9	23	54	
9	23	53	
9	23	52	
9	23	51	
9	23	50	
9	23	49	
9	23	48	
9	23	47	
9	23	46	
9	23	45	
9	23	44	
9	23	43	
9	23	42	
9	23	41	
9	23	40	
9	23	39	
9	23	38	
9	23	37	
9	23	36	
8	23	36	
8	24	36	
8	25	36	
8	26	36	
8	27	36	
8	28	36	
8	29	36	
8	30	36	
8	31	36	
8	32	36	
8	33	36	
8	34	36	
8	35	36	
8	36	36	
8	37	36	
8	38	36	
8	39	36	
8	40	36	
8	41	36	
8	42	36	
8	43	36	
8	44	36	
8	45	36	
8	46	36	
8	47	36	
8	48	36	
8	49	36	
8	50	36	
8	51	36	
8	52	36	
8	53	36	
8	54	36	
8	55	36	
8	56	36	
8	57	36	
8	58	36	
0
45	1w2s_shield	pin_out_45	pin_in_45
11	10	20	
11	10	21	
11	10	22	
11	10	23	
11	10	24	
11	10	25	
11	10	26	
11	10	27	
11	10	28	
11	10	29	
11	10	30	
11	10	31	
11	10	32	
11	10	33	
11	10	34	
11	10	35	
11	10	36	
11	10	37	
11	10	38	
11	10	39	
11	10	40	
11	10	41	
11	10	42	
11	10	43	
11	10	44	
11	10	45	
11	10	46	
11	10	47	
11	10	48	
11	10	49	
11	10	50	
11	10	51	
11	10	52	
11	10	53	
11	10	54	
11	10	55	
11	10	56	
11	10	57	
11	10	58	
11	10	59	
11	10	60	
11	10	61	
11	10	62	
11	10	63	
11	10	64	
11	10	65	
11	10	66	
11	10	67	
11	10	68	
11	10	69	
11	10	70	
11	10	71	
11	10	72	
11	10	73	
11	10	74	
11	10	75	
11	10	76	
11	10	77	
11	10	78	
11	10	79	
11	10	80	
11	10	81	
11	10	82	
11	10	83	
11	10	84	
11	10	85	
11	10	86	
11	10	87	
10	10	87	
10	11	87	
10	12	87	
10	13	87	
10	14	87	
10	15	87	
10	16	87	
10	17	87	
10	18	87	
10	19	87	
10	20	87	
10	21	87	
10	22	87	
10	23	87	
10	24	87	
10	25	87	
10	26	87	
10	27	87	
10	28	87	
10	29	87	
10	30	87	
10	31	87	
10	32	87	
10	33	87	
10	34	87	
10	35	87	
10	36	87	
10	37	87	
10	38	87	
10	39	87	
10	40	87	
10	41	87	
10	42	87	
10	43	87	
10	44	87	
10	45	87	
10	46	87	
10	47	87	
10	48	87	
10	49	87	
10	50	87	
10	51	87	
10	52	87	
10	53	87	
10	54	87	
10	55	87	
10	56	87	
10	57	87	
10	58	87	
10	59	87	
11	59	87	
0
46	default	pin_out_46	pin_in_46
7	51	30	
7	51	31	
7	51	32	
7	51	33	
7	51	34	
7	51	35	
7	51	36	
7	51	37	
7	51	38	
7	51	39	
7	51	40	
7	51	41	
7	51	42	
7	51	43	
7	51	44	
7	51	45	
7	51	46	
6	51	46	
6	52	46	
6	53	46	
6	54	46	
6	55	46	
6	56	46	
7	56	46	
0
47	1w2s	pin_out_47	pin_in_47
9	19	79	
9	19	78	
9	19	77	
9	19	76	
9	19	75	
9	19	74	
9	19	73	
9	19	72	
9	19	71	
9	19	70	
9	19	69	
9	19	68	
9	19	67	
9	19	66	
9	19	65	
9	19	64	
9	19	63	
9	19	62	
9	19	61	
9	19	60	
9	19	59	
9	19	58	
9	19	57	
9	19	56	
9	19	55	
9	19	54	
9	19	53	
9	19	52	
9	19	51	
9	19	50	
9	19	49	
9	19	48	
9	19	47	
9	19	46	
9	19	45	
9	19	44	
9	19	43	
9	19	42	
9	19	41	
9	19	40	
9	19	39	
9	19	38	
9	19	37	
9	19	36	
9	19	35	
9	19	34	
9	19	33	
9	19	32	
9	19	31	
9	19	30	
9	19	29	
9	19	28	
9	19	27	
9	19	26	
9	19	25	
9	19	24	
9	19	23	
9	19	22	
9	19	21	
9	19	20	
9	19	19	
9	19	18	
9	19	17	
9	19	16	
9	19	15	
9	19	14	
9	19	13	
8	19	13	
8	20	13	
8	21	13	
8	22	13	
8	23	13	
8	24	13	
8	25	13	
8	26	13	
8	27	13	
8	28	13	
8	29	13	
8	30	13	
8	31	13	
8	32	13	
8	33	13	
8	34	13	
8	35	13	
8	36	13	
8	37	13	
8	38	13	
8	39	13	
8	40	13	
8	41	13	
8	42	13	
8	43	13	
8	44	13	
8	45	13	
8	46	13	
8	47	13	
8	48	13	
8	49	13	
8	50	13	
8	51	13	
8	52	13	
8	53	13	
8	54	13	
9	54	13	
0
48	1w2s_shield	pin_out_48	pin_in_48
10	0	23	
10	1	23	
10	2	23	
10	3	23	
10	4	23	
10	5	23	
10	6	23	
10	7	23	
10	8	23	
10	9	23	
10	10	23	
10	11	23	
10	12	23	
10	13	23	
10	14	23	
10	15	23	
10	16	23	
10	17	23	
10	18	23	
10	19	23	
10	20	23	
10	21	23	
10	22	23	
10	23	23	
10	24	23	
10	25	23	
10	26	23	
10	27	23	
10	28	23	
10	29	23	
10	30	23	
10	31	23	
10	32	23	
10	33	23	
10	34	23	
10	35	23	
10	36	23	
10	37	23	
10	38	23	
10	39	23	
10	40	23	
10	41	23	
10	42	23	
10	43	23	
10	44	23	
10	45	23	
10	46	23	
10	47	23	
10	48	23	
10	49	23	
10	50	23	
10	51	23	
9	51	23	
9	51	22	
9	51	21	
9	51	20	
9	51	19	
9	51	18	
9	51	17	
9	51	16	
9	51	15	
10	51	15	
0
49	1w2s	pin_out_49	pin_in_49
9	73	89	
9	73	88	
9	73	87	
9	73	86	
9	73	85	
9	73	84	
9	73	83	
9	73	82	
9	73	81	
9	73	80	
9	73	79	
9	73	78	
9	73	77	
9	73	76	
9	73	75	
9	73	74	
9	73	73	
9	73	72	
9	73	71	
9	73	70	
9	73	69	
9	73	68	
9	73	67	
9	73	66	
9	73	65	
9	73	64	
9	73	63	
9	73	62	
9	73	61	
9	73	60	
9	73	59	
9	73	58	
9	73	57	
9	73	56	
9	73	55	
9	73	54	
9	73	53	
9	73	52	
9	73	51	
9	73	50	
9	73	49	
9	73	48	
9	73	47	
9	73	46	
9	73	45	
9	73	44	
9	73	43	
9	73	42	
9	73	41	
9	73	40	
9	73	39	
9	73	38	
9	73	37	
9	73	36	
9	73	35	
9	73	34	
9	73	33	
9	73	32	
9	73	31	
9	73	30	
9	73	29	
9	73	28	
9	73	27	
9	73	26	
9	73	25	
9	73	24	
9	73	23	
9	73	22	
9	73	21	
9	73	20	
9	73	19	
9	73	18	
9	73	17	
9	73	16	
9	73	15	
9	73	14	
9	73	13	
9	73	12	
9	73	11	
9	73	10	
9	73	9	
9	73	8	
9	73	7	
9	73	6	
9	73	5	
9	73	4	
9	73	3	
8	73	3	
8	74	3	
8	75	3	
8	76	3	
8	77	3	
8	78	3	
8	79	3	
8	80	3	
8	81	3	
8	82	3	
8	83	3	
8	84	3	
0
50	default	pin_out_50	pin_in_50
7	12	53	
7	12	52	
7	12	51	
7	12	50	
7	12	49	
7	12	48	
7	12	47	
7	12	46	
7	12	45	
7	12	44	
7	12	43	
7	12	42	
7	12	41	
7	12	40	
7	12	39	
7	12	38	
7	12	37	
7	12	36	
7	12	35	
7	12	34	
7	12	33	
7	12	32	
7	12	31	
7	12	30	
7	12	29	
7	12	28	
7	12	27	
7	12	26	
7	12	25	
7	12	24	
7	12	23	
7	12	22	
7	12	21	
7	12	20	
7	12	19	
7	12	18	
7	12	17	
7	12	16	
7	12	15	
7	12	14	
7	12	13	
7	12	12	
7	12	11	
7	12	10	
7	12	9	
7	12	8	
7	12	7	
7	12	6	
7	12	5	
7	12	4	
7	12	3	
7	12	2	
7	12	1	
7	12	0	
8	12	0	
8	13	0	
8	14	0	
8	15	0	
8	16	0	
8	17	0	
8	18	0	
8	19	0	
8	20	0	
8	21	0	
8	22	0	
8	23	0	
8	24	0	
8	25	0	
8	26	0	
8	27	0	
8	28	0	
8	29	0	
8	30	0	
8	31	0	
8	32	0	
8	33	0	
8	34	0	
8	35	0	
8	36	0	
8	37	0	
8	38	0	
8	39	0	
8	40	0	
8	41	0	
8	42	0	
8	43	0	
0
51	default	pin_out_51	pin_in_51
6	59	71	
6	58	71	
6	57	71	
6	56	71	
6	55	71	
6	54	71	
6	53	71	
6	52	71	
6	51	71	
6	50	71	
6	49	71	
6	48	71	
6	47	71	
6	46	71	
6	45	71	
6	44	71	
6	43	71	
6	42	71	
6	41	71	
6	40	71	
6	39	71	
6	38	71	
6	37	71	
6	36	71	
6	35	71	
6	34	71	
7	34	71	
7	34	72	
7	34	73	
7	34	74	
7	34	75	
7	34	76	
7	34	77	
7	34	78	
7	34	79	
7	34	80	
7	34	81	
7	34	82	
7	34	83	
7	34	84	
7	34	85	
7	34	86	
7	34	87	
7	34	88	
7	34	89	
7	34	90	
7	34	91	
7	34	92	
7	34	93	
7	34	94	
7	34	95	
0
52	default	pin_out_52	pin_in_52
8	73	17	
8	72	17	
8	71	17	
8	70	17	
8	69	17	
8	68	17	
8	67	17	
8	66	17	
8	65	17	
8	64	17	
8	63	17	
8	62	17	
8	61	17	
8	60	17	
8	59	17	
8	58	17	
8	57	17	
8	56	17	
8	55	17	
8	54	17	
8	53	17	
8	52	17	
8	51	17	
8	50	17	
8	49	17	
8	48	17	
8	47	17	
8	46	17	
8	45	17	
8	44	17	
8	43	17	
8	42	17	
8	41	17	
8	40	17	
8	39	17	
8	38	17	
8	37	17	
8	36	17	
8	35	17	
8	34	17	
8	33	17	
8	32	17	
8	31	17	
8	30	17	
8	29	17	
8	28	17	
8	27	17	
8	26	17	
8	25	17	
8	24	17	
8	23	17	
8	22	17	
8	21	17	
8	20	17	
8	19	17	
8	18	17	
8	17	17	
8	16	17	
8	15	17	
8	14	17	
8	13	17	
8	12	17	
8	11	17	
8	10	17	
8	9	17	
8	8	17	
8	7	17	
8	6	17	
8	5	17	
8	4	17	
8	3	17	
8	2	17	
7	2	17	
7	2	18	
7	2	19	
7	2	20	
7	2	21	
7	2	22	
7	2	23	
7	2	24	
7	2	25	
7	2	26	
7	2	27	
0
53	1w2s	pin_out_53	pin_in_53
8	36	67	
8	37	67	
8	38	67	
8	39	67	
8	40	67	
8	41	67	
8	42	67	
8	43	67	
8	44	67	
8	45	67	
8	46	67	
8	47	67	
8	48	67	
8	49	67	
8	50	67	
8	51	67	
8	52	67	
8	53	67	
8	54	67	
8	55	67	
8	56	67	
8	57	67	
8	58	67	
8	59	67	
8	60	67	
8	61	67	
8	62	67	
8	63	67	
8	64	67	
8	65	67	
8	66	67	
8	67	67	
8	68	67	
8	69	67	
8	70	67	
8	71	67	
8	72	67	
8	73	67	
8	74	67	
8	75	67	
8	76	67	
8	77	67	
8	78	67	
8	79	67	
8	80	67	
8	81	67	
8	82	67	
8	83	67	
8	84	67	
8	85	67	
8	86	67	
8	87	67	
8	88	67	
8	89	67	
8	90	67	
9	90	67	
9	90	68	
9	90	69	
9	90	70	
9	90	71	
9	90	72	
9	90	73	
9	90	74	
9	90	75	
9	90	76	
9	90	77	
9	90	78	
0
54	default	pin_out_54	pin_in_54
7	8	4	
7	8	5	
7	8	6	
7	8	7	
7	8	8	
7	8	9	
7	8	10	
7	8	11	
7	8	12	
7	8	13	
7	8	14	
7	8	15	
7	8	16	
7	8	17	
7	8	18	
7	8	19	
7	8	20	
7	8	21	
7	8	22	
7	8	23	
7	8	24	
7	8	25	
7	8	26	
7	8	27	
7	8	28	
7	8	29	
7	8	30	
7	8	31	
7	8	32	
7	8	33	
7	8	34	
7	8	35	
7	8	36	
7	8	37	
7	8	38	
7	8	39	
7	8	40	
7	8	41	
7	8	42	
7	8	43	
7	8	44	
7	8	45	
7	8	46	
7	8	47	
7	8	48	
7	8	49	
7	8	50	
7	8	51	
7	8	52	
7	8	53	
7	8	54	
7	8	55	
7	8	56	
7	8	57	
7	8	58	
7	8	59	
8	8	59	
8	9	59	
8	10	59	
8	11	59	
8	12	59	
8	13	59	
8	14	59	
8	15	59	
8	16	59	
8	17	59	
8	18	59	
8	19	59	
8	20	59	
8	21	59	
8	22	59	
8	23	59	
8	24	59	
8	25	59	
8	26	59	
8	27	59	
8	28	59	
8	29	59	
8	30	59	
8	31	59	
8	32	59	
8	33	59	
8	34	59	
8	35	59	
8	36	59	
8	37	59	
8	38	59	
8	39	59	
8	40	59	
8	41	59	
8	42	59	
8	43	59	
8	44	59	
8	45	59	
8	46	59	
8	47	59	
8	48	59	
8	49	59	
8	50	59	
8	51	59	
8	52	59	
8	53	59	
8	54	59	
8	55	59	
8	56	59	
8	57	59	
8	58	59	
8	59	59	
8	60	59	
8	61	59	
8	62	59	
0
55	default	pin_out_55	pin_in_55
6	64	27	
6	65	27	
6	66	27	
6	67	27	
6	68	27	
6	69	27	
6	70	27	
6	71	27	
6	72	27	
6	73	27	
6	74	27	
6	75	27	
6	76	27	
6	77	27	
6	78	27	
6	79	27	
6	80	27	
7	80	27	
7	80	28	
7	80	29	
7	80	30	
7	80	31	
7	80	32	
7	80	33	
8	80	33	
0
56	1w2s	pin_out_56	pin_in_56
8	73	91	
8	72	91	
8	71	91	
8	70	91	
8	69	91	
8	68	91	
8	67	91	
8	66	91	
8	65	91	
8	64	91	
8	63	91	
8	62	91	
8	61	91	
8	60	91	
8	59	91	
8	58	91	
8	57	91	
8	56	91	
8	55	91	
8	54	91	
8	53	91	
8	52	91	
8	51	91	
8	50	91	
8	49	91	
8	48	91	
8	47	91	
8	46	91	
8	45	91	
8	44	91	
8	43	91	
8	42	91	
8	41	91	
8	40	91	
8	39	91	
8	38	91	
8	37	91	
8	36	91	
8	35	91	
8	34	91	
8	33	91	
8	32	91	
8	31	91	
8	30	91	
8	29	91	
8	28	91	
8	27	91	
8	26	91	
8	25	91	
8	24	91	
8	23	91	
8	22	91	
8	21	91	
8	20	91	
8	19	91	
8	18	91	
8	17	91	
8	16	91	
8	15	91	
7	15	91	
7	15	90	
7	15	89	
7	15	88	
7	15	87	
7	15	86	
7	15	85	
7	15	84	
7	15	83	
7	15	82	
7	15	81	
7	15	80	
7	15	79	
7	15	78	
7	15	77	
7	15	76	
7	15	75	
7	15	74	
7	15	73	
7	15	72	
7	15	71	
7	15	70	
7	15	69	
7	15	68	
7	15	67	
7	15	66	
7	15	65	
7	15	64	
7	15	63	
7	15	62	
7	15	61	
7	15	60	
7	15	59	
7	15	58	
7	15	57	
7	15	56	
7	15	55	
7	15	54	
7	15	53	
7	15	52	
7	15	51	
7	15	50	
7	15	49	
7	15	48	
7	15	47	
7	15	46	
7	15	45	
7	15	44	
7	15	43	
7	15	42	
7	15	41	
7	15	40	
7	15	39	
7	15	38	
7	15	37	
7	15	36	
7	15	35	
7	15	34	
7	15	33	
7	15	32	
7	15	31	
7	15	30	
7	15	29	
7	15	28	
8	15	28	
0
57	1w2s	pin_out_57	pin_in_57
9	9	17	
9	9	18	
